task,classifier,train_fraction,seed,n_train,true_label,predicted_label,count
age,hist_gradient_boosting,1.0,13,152,18-24,50-XX,0
age,hist_gradient_boosting,1.0,13,152,25-34,18-24,23
age,hist_gradient_boosting,1.0,13,152,25-34,25-34,33
age,hist_gradient_boosting,1.0,13,152,25-34,35-49,2
age,hist_gradient_boosting,1.0,13,152,25-34,50-XX,0
age,hist_gradient_boosting,1.0,13,152,35-49,18-24,11
age,hist_gradient_boosting,1.0,13,152,35-49,25-34,9
age,hist_gradient_boosting,1.0,13,152,35-49,35-49,0
age,hist_gradient_boosting,1.0,13,152,35-49,50-XX,0
age,hist_gradient_boosting,1.0,13,152,50-XX,18-24,4
age,hist_gradient_boosting,1.0,13,152,50-XX,25-34,4
age,hist_gradient_boosting,1.0,13,152,50-XX,35-49,0
age,hist_gradient_boosting,1.0,13,152,50-XX,50-XX,0
age,xgboost,1.0,13,152,18-24,18-24,35
age,xgboost,1.0,13,152,18-24,25-34,19
age,xgboost,1.0,13,152,18-24,35-49,1
age,xgboost,1.0,13,152,18-24,50-XX,1
age,xgboost,1.0,13,152,25-34,18-24,27
age,xgboost,1.0,13,152,25-34,25-34,29
age,xgboost,1.0,13,152,25-34,35-49,2
age,xgboost,1.0,13,152,25-34,50-XX,0
age,xgboost,1.0,13,152,35-49,18-24,13
age,xgboost,1.0,13,152,35-49,25-34,7
age,xgboost,1.0,13,152,35-49,35-49,0
age,xgboost,1.0,13,152,35-49,50-XX,0
age,xgboost,1.0,13,152,50-XX,18-24,6
age,xgboost,1.0,13,152,50-XX,25-34,2
age,xgboost,1.0,13,152,50-XX,35-49,0
age,xgboost,1.0,13,152,50-XX,50-XX,0
age,mlp,1.0,13,152,18-24,18-24,11
age,mlp,1.0,13,152,18-24,25-34,14
age,mlp,1.0,13,152,18-24,35-49,24
age,mlp,1.0,13,152,18-24,50-XX,7
age,mlp,1.0,13,152,25-34,18-24,11
age,mlp,1.0,13,152,25-34,25-34,22
age,mlp,1.0,13,152,25-34,35-49,21
age,mlp,1.0,13,152,25-34,50-XX,4
age,mlp,1.0,13,152,35-49,18-24,3
age,mlp,1.0,13,152,35-49,25-34,9
age,mlp,1.0,13,152,35-49,35-49,4
age,mlp,1.0,13,152,35-49,50-XX,4
age,mlp,1.0,13,152,50-XX,18-24,2
age,mlp,1.0,13,152,50-XX,25-34,4
age,mlp,1.0,13,152,50-XX,35-49,2
age,mlp,1.0,13,152,50-XX,50-XX,0
age,logistic_regression,1.0,21,152,18-24,18-24,24
age,logistic_regression,1.0,21,152,18-24,25-34,27
age,logistic_regression,1.0,21,152,18-24,35-49,4
age,logistic_regression,1.0,21,152,18-24,50-XX,1
age,logistic_regression,1.0,21,152,25-34,18-24,25
age,logistic_regression,1.0,21,152,25-34,25-34,27
age,logistic_regression,1.0,21,152,25-34,35-49,6
age,logistic_regression,1.0,21,152,25-34,50-XX,0
age,logistic_regression,1.0,21,152,35-49,18-24,14
age,logistic_regression,1.0,21,152,35-49,25-34,4
age,logistic_regression,1.0,21,152,35-49,35-49,2
age,logistic_regression,1.0,21,152,35-49,50-XX,0
age,logistic_regression,1.0,21,152,50-XX,18-24,4
age,logistic_regression,1.0,21,152,50-XX,25-34,4
age,logistic_regression,1.0,21,152,50-XX,35-49,0
age,logistic_regression,1.0,21,152,50-XX,50-XX,0
age,random_forest,1.0,21,152,18-24,18-24,27
age,random_forest,1.0,21,152,18-24,25-34,29
age,random_forest,1.0,21,152,18-24,35-49,0
age,random_forest,1.0,21,152,18-24,50-XX,0
age,random_forest,1.0,21,152,25-34,18-24,27
age,random_forest,1.0,21,152,25-34,25-34,31
age,random_forest,1.0,21,152,25-34,35-49,0
age,random_forest,1.0,21,152,25-34,50-XX,0
age,random_forest,1.0,21,152,35-49,18-24,14
age,random_forest,1.0,21,152,35-49,25-34,6
age,random_forest,1.0,21,152,35-49,35-49,0
age,random_forest,1.0,21,152,35-49,50-XX,0
age,random_forest,1.0,21,152,50-XX,18-24,2
age,random_forest,1.0,21,152,50-XX,25-34,6
age,random_forest,1.0,21,152,50-XX,35-49,0
age,random_forest,1.0,21,152,50-XX,50-XX,0
age,hist_gradient_boosting,1.0,21,152,18-24,18-24,30
age,hist_gradient_boosting,1.0,21,152,18-24,25-34,25
age,hist_gradient_boosting,1.0,21,152,18-24,35-49,0
age,hist_gradient_boosting,1.0,21,152,18-24,50-XX,1
age,hist_gradient_boosting,1.0,21,152,25-34,18-24,29
age,hist_gradient_boosting,1.0,21,152,25-34,25-34,29
age,hist_gradient_boosting,1.0,21,152,25-34,35-49,0
age,hist_gradient_boosting,1.0,21,152,25-34,50-XX,0
age,hist_gradient_boosting,1.0,21,152,35-49,18-24,11
age,hist_gradient_boosting,1.0,21,152,35-49,25-34,9
age,hist_gradient_boosting,1.0,21,152,35-49,35-49,0
age,hist_gradient_boosting,1.0,21,152,35-49,50-XX,0
age,hist_gradient_boosting,1.0,21,152,50-XX,18-24,4
age,hist_gradient_boosting,1.0,21,152,50-XX,25-34,4
age,hist_gradient_boosting,1.0,21,152,50-XX,35-49,0
age,hist_gradient_boosting,1.0,21,152,50-XX,50-XX,0
age,xgboost,1.0,21,152,18-24,18-24,33
age,xgboost,1.0,21,152,18-24,25-34,23
age,xgboost,1.0,21,152,18-24,35-49,0
age,xgboost,1.0,21,152,18-24,50-XX,0
age,xgboost,1.0,21,152,25-34,18-24,27
age,xgboost,1.0,21,152,25-34,25-34,30
age,xgboost,1.0,21,152,25-34,35-49,1
age,xgboost,1.0,21,152,25-34,50-XX,0
age,xgboost,1.0,21,152,35-49,18-24,16
age,xgboost,1.0,21,152,35-49,25-34,4
age,xgboost,1.0,21,152,35-49,35-49,0
age,xgboost,1.0,21,152,35-49,50-XX,0
age,xgboost,1.0,21,152,50-XX,18-24,7
age,xgboost,1.0,21,152,50-XX,25-34,1
age,xgboost,1.0,21,152,50-XX,35-49,0
age,xgboost,1.0,21,152,50-XX,50-XX,0
age,mlp,1.0,21,152,18-24,18-24,6
age,mlp,1.0,21,152,18-24,25-34,14
age,mlp,1.0,21,152,18-24,35-49,13
age,mlp,1.0,21,152,18-24,50-XX,23
age,mlp,1.0,21,152,25-34,18-24,4
age,mlp,1.0,21,152,25-34,25-34,16
age,mlp,1.0,21,152,25-34,35-49,14
age,mlp,1.0,21,152,25-34,50-XX,24
age,mlp,1.0,21,152,35-49,18-24,1
age,mlp,1.0,21,152,35-49,25-34,2
age,mlp,1.0,21,152,35-49,35-49,10
age,mlp,1.0,21,152,35-49,50-XX,7
age,mlp,1.0,21,152,50-XX,18-24,1
age,mlp,1.0,21,152,50-XX,25-34,2
age,mlp,1.0,21,152,50-XX,35-49,2
age,mlp,1.0,21,152,50-XX,50-XX,3
age,logistic_regression,1.0,34,152,18-24,18-24,24
age,logistic_regression,1.0,34,152,18-24,25-34,27
age,logistic_regression,1.0,34,152,18-24,35-49,4
age,logistic_regression,1.0,34,152,18-24,50-XX,1
age,logistic_regression,1.0,34,152,25-34,18-24,25
age,logistic_regression,1.0,34,152,25-34,25-34,27
age,logistic_regression,1.0,34,152,25-34,35-49,6
age,logistic_regression,1.0,34,152,25-34,50-XX,0
age,logistic_regression,1.0,34,152,35-49,18-24,14
age,logistic_regression,1.0,34,152,35-49,25-34,4
age,logistic_regression,1.0,34,152,35-49,35-49,2
age,logistic_regression,1.0,34,152,35-49,50-XX,0
age,logistic_regression,1.0,34,152,50-XX,18-24,4
age,logistic_regression,1.0,34,152,50-XX,25-34,4
age,logistic_regression,1.0,34,152,50-XX,35-49,0
age,logistic_regression,1.0,34,152,50-XX,50-XX,0
age,random_forest,1.0,34,152,18-24,18-24,23
age,random_forest,1.0,34,152,18-24,25-34,33
age,random_forest,1.0,34,152,18-24,35-49,0
age,random_forest,1.0,34,152,18-24,50-XX,0
age,random_forest,1.0,34,152,25-34,18-24,17
age,random_forest,1.0,34,152,25-34,25-34,41
age,random_forest,1.0,34,152,25-34,35-49,0
age,random_forest,1.0,34,152,25-34,50-XX,0
age,random_forest,1.0,34,152,35-49,18-24,9
age,random_forest,1.0,34,152,35-49,25-34,11
age,random_forest,1.0,34,152,35-49,35-49,0
age,random_forest,1.0,34,152,35-49,50-XX,0
age,random_forest,1.0,34,152,50-XX,18-24,2
age,random_forest,1.0,34,152,50-XX,25-34,6
age,random_forest,1.0,34,152,50-XX,35-49,0
age,random_forest,1.0,34,152,50-XX,50-XX,0
age,hist_gradient_boosting,1.0,34,152,18-24,18-24,22
age,hist_gradient_boosting,1.0,34,152,18-24,25-34,29
age,hist_gradient_boosting,1.0,34,152,18-24,35-49,4
age,hist_gradient_boosting,1.0,34,152,18-24,50-XX,1
age,hist_gradient_boosting,1.0,34,152,25-34,18-24,28
age,hist_gradient_boosting,1.0,34,152,25-34,25-34,29
age,hist_gradient_boosting,1.0,34,152,25-34,35-49,1
age,hist_gradient_boosting,1.0,34,152,25-34,50-XX,0
age,hist_gradient_boosting,1.0,34,152,35-49,18-24,9
age,hist_gradient_boosting,1.0,34,152,35-49,25-34,10
age,hist_gradient_boosting,1.0,34,152,35-49,35-49,1
age,hist_gradient_boosting,1.0,34,152,35-49,50-XX,0
age,hist_gradient_boosting,1.0,34,152,50-XX,18-24,2
age,hist_gradient_boosting,1.0,34,152,50-XX,25-34,6
age,hist_gradient_boosting,1.0,34,152,50-XX,35-49,0
age,hist_gradient_boosting,1.0,34,152,50-XX,50-XX,0
age,xgboost,1.0,34,152,18-24,18-24,28
age,xgboost,1.0,34,152,18-24,25-34,27
age,xgboost,1.0,34,152,18-24,35-49,1
age,xgboost,1.0,34,152,18-24,50-XX,0
age,xgboost,1.0,34,152,25-34,18-24,26
age,xgboost,1.0,34,152,25-34,25-34,31
age,xgboost,1.0,34,152,25-34,35-49,1
age,xgboost,1.0,34,152,25-34,50-XX,0
age,xgboost,1.0,34,152,35-49,18-24,11
age,xgboost,1.0,34,152,35-49,25-34,9
age,xgboost,1.0,34,152,35-49,35-49,0
age,xgboost,1.0,34,152,35-49,50-XX,0
age,xgboost,1.0,34,152,50-XX,18-24,5
age,xgboost,1.0,34,152,50-XX,25-34,3
age,xgboost,1.0,34,152,50-XX,35-49,0
age,xgboost,1.0,34,152,50-XX,50-XX,0
age,mlp,1.0,34,152,18-24,18-24,14
age,mlp,1.0,34,152,18-24,25-34,27
age,mlp,1.0,34,152,18-24,35-49,14
age,mlp,1.0,34,152,18-24,50-XX,1
age,mlp,1.0,34,152,25-34,18-24,14
age,mlp,1.0,34,152,25-34,25-34,29
age,mlp,1.0,34,152,25-34,35-49,12
age,mlp,1.0,34,152,25-34,50-XX,3
age,mlp,1.0,34,152,35-49,18-24,5
age,mlp,1.0,34,152,35-49,25-34,9
age,mlp,1.0,34,152,35-49,35-49,3
age,mlp,1.0,34,152,35-49,50-XX,3
age,mlp,1.0,34,152,50-XX,18-24,2
age,mlp,1.0,34,152,50-XX,25-34,4
age,mlp,1.0,34,152,50-XX,35-49,2
age,mlp,1.0,34,152,50-XX,50-XX,0
age,logistic_regression,1.0,55,152,18-24,18-24,24
age,logistic_regression,1.0,55,152,18-24,25-34,27
age,logistic_regression,1.0,55,152,18-24,35-49,4
age,logistic_regression,1.0,55,152,18-24,50-XX,1
age,logistic_regression,1.0,55,152,25-34,18-24,25
age,logistic_regression,1.0,55,152,25-34,25-34,27
age,logistic_regression,1.0,55,152,25-34,35-49,6
age,logistic_regression,1.0,55,152,25-34,50-XX,0
age,logistic_regression,1.0,55,152,35-49,18-24,14
age,logistic_regression,1.0,55,152,35-49,25-34,4
age,logistic_regression,1.0,55,152,35-49,35-49,2
age,logistic_regression,1.0,55,152,35-49,50-XX,0
age,logistic_regression,1.0,55,152,50-XX,18-24,4
age,logistic_regression,1.0,55,152,50-XX,25-34,4
age,logistic_regression,1.0,55,152,50-XX,35-49,0
age,logistic_regression,1.0,55,152,50-XX,50-XX,0
age,random_forest,1.0,55,152,18-24,18-24,25
age,random_forest,1.0,55,152,18-24,25-34,31
age,random_forest,1.0,55,152,18-24,35-49,0
age,random_forest,1.0,55,152,18-24,50-XX,0
age,random_forest,1.0,55,152,25-34,18-24,22
age,random_forest,1.0,55,152,25-34,25-34,36
age,random_forest,1.0,55,152,25-34,35-49,0
age,random_forest,1.0,55,152,25-34,50-XX,0
age,random_forest,1.0,55,152,35-49,18-24,14
age,random_forest,1.0,55,152,35-49,25-34,6
age,random_forest,1.0,55,152,35-49,35-49,0
age,random_forest,1.0,55,152,35-49,50-XX,0
age,random_forest,1.0,55,152,50-XX,18-24,2
age,random_forest,1.0,55,152,50-XX,25-34,6
age,random_forest,1.0,55,152,50-XX,35-49,0
age,random_forest,1.0,55,152,50-XX,50-XX,0
age,hist_gradient_boosting,1.0,55,152,18-24,18-24,29
age,hist_gradient_boosting,1.0,55,152,18-24,25-34,25
age,hist_gradient_boosting,1.0,55,152,18-24,35-49,2
age,hist_gradient_boosting,1.0,55,152,18-24,50-XX,0
age,hist_gradient_boosting,1.0,55,152,25-34,18-24,17
age,hist_gradient_boosting,1.0,55,152,25-34,25-34,38
age,hist_gradient_boosting,1.0,55,152,25-34,35-49,3
age,hist_gradient_boosting,1.0,55,152,25-34,50-XX,0
age,hist_gradient_boosting,1.0,55,152,35-49,18-24,15
age,hist_gradient_boosting,1.0,55,152,35-49,25-34,5
age,hist_gradient_boosting,1.0,55,152,35-49,35-49,0
age,hist_gradient_boosting,1.0,55,152,35-49,50-XX,0
age,hist_gradient_boosting,1.0,55,152,50-XX,18-24,4
age,hist_gradient_boosting,1.0,55,152,50-XX,25-34,4
age,hist_gradient_boosting,1.0,55,152,50-XX,35-49,0
age,hist_gradient_boosting,1.0,55,152,50-XX,50-XX,0
age,xgboost,1.0,55,152,18-24,18-24,33
age,xgboost,1.0,55,152,18-24,25-34,22
age,xgboost,1.0,55,152,18-24,35-49,1
age,xgboost,1.0,55,152,18-24,50-XX,0
age,xgboost,1.0,55,152,25-34,18-24,28
age,xgboost,1.0,55,152,25-34,25-34,30
age,xgboost,1.0,55,152,25-34,35-49,0
age,xgboost,1.0,55,152,25-34,50-XX,0
age,xgboost,1.0,55,152,35-49,18-24,12
age,xgboost,1.0,55,152,35-49,25-34,8
age,xgboost,1.0,55,152,35-49,35-49,0
age,xgboost,1.0,55,152,35-49,50-XX,0
age,xgboost,1.0,55,152,50-XX,18-24,5
age,xgboost,1.0,55,152,50-XX,25-34,3
age,xgboost,1.0,55,152,50-XX,35-49,0
age,xgboost,1.0,55,152,50-XX,50-XX,0
age,mlp,1.0,55,152,18-24,18-24,23
age,mlp,1.0,55,152,18-24,25-34,17
age,mlp,1.0,55,152,18-24,35-49,11
age,mlp,1.0,55,152,18-24,50-XX,5
age,mlp,1.0,55,152,25-34,18-24,31
age,mlp,1.0,55,152,25-34,25-34,14
age,mlp,1.0,55,152,25-34,35-49,6
age,mlp,1.0,55,152,25-34,50-XX,7
age,mlp,1.0,55,152,35-49,18-24,11
age,mlp,1.0,55,152,35-49,25-34,4
age,mlp,1.0,55,152,35-49,35-49,5
age,mlp,1.0,55,152,35-49,50-XX,0
age,mlp,1.0,55,152,50-XX,18-24,4
age,mlp,1.0,55,152,50-XX,25-34,2
age,mlp,1.0,55,152,50-XX,35-49,2
age,mlp,1.0,55,152,50-XX,50-XX,0
age,logistic_regression,1.0,89,152,18-24,18-24,24
age,logistic_regression,1.0,89,152,18-24,25-34,27
age,logistic_regression,1.0,89,152,18-24,35-49,4
age,logistic_regression,1.0,89,152,18-24,50-XX,1
age,logistic_regression,1.0,89,152,25-34,18-24,25
age,logistic_regression,1.0,89,152,25-34,25-34,27
age,logistic_regression,1.0,89,152,25-34,35-49,6
age,logistic_regression,1.0,89,152,25-34,50-XX,0
age,logistic_regression,1.0,89,152,35-49,18-24,14
age,logistic_regression,1.0,89,152,35-49,25-34,4
age,logistic_regression,1.0,89,152,35-49,35-49,2
age,logistic_regression,1.0,89,152,35-49,50-XX,0
age,logistic_regression,1.0,89,152,50-XX,18-24,4
age,logistic_regression,1.0,89,152,50-XX,25-34,4
age,logistic_regression,1.0,89,152,50-XX,35-49,0
age,logistic_regression,1.0,89,152,50-XX,50-XX,0
age,random_forest,1.0,89,152,18-24,18-24,29
age,random_forest,1.0,89,152,18-24,25-34,27
age,random_forest,1.0,89,152,18-24,35-49,0
age,random_forest,1.0,89,152,18-24,50-XX,0
age,random_forest,1.0,89,152,25-34,18-24,22
age,random_forest,1.0,89,152,25-34,25-34,36
age,random_forest,1.0,89,152,25-34,35-49,0
age,random_forest,1.0,89,152,25-34,50-XX,0
age,random_forest,1.0,89,152,35-49,18-24,13
age,random_forest,1.0,89,152,35-49,25-34,7
age,random_forest,1.0,89,152,35-49,35-49,0
age,random_forest,1.0,89,152,35-49,50-XX,0
age,random_forest,1.0,89,152,50-XX,18-24,2
age,random_forest,1.0,89,152,50-XX,25-34,6
age,random_forest,1.0,89,152,50-XX,35-49,0
age,random_forest,1.0,89,152,50-XX,50-XX,0
age,hist_gradient_boosting,1.0,89,152,18-24,18-24,36
age,hist_gradient_boosting,1.0,89,152,18-24,25-34,20
age,hist_gradient_boosting,1.0,89,152,18-24,35-49,0
age,hist_gradient_boosting,1.0,89,152,18-24,50-XX,0
age,hist_gradient_boosting,1.0,89,152,25-34,18-24,37
age,hist_gradient_boosting,1.0,89,152,25-34,25-34,21
age,hist_gradient_boosting,1.0,89,152,25-34,35-49,0
age,hist_gradient_boosting,1.0,89,152,25-34,50-XX,0
age,hist_gradient_boosting,1.0,89,152,35-49,18-24,13
age,hist_gradient_boosting,1.0,89,152,35-49,25-34,7
age,hist_gradient_boosting,1.0,89,152,35-49,35-49,0
age,hist_gradient_boosting,1.0,89,152,35-49,50-XX,0
age,hist_gradient_boosting,1.0,89,152,50-XX,18-24,3
age,hist_gradient_boosting,1.0,89,152,50-XX,25-34,5
age,hist_gradient_boosting,1.0,89,152,50-XX,35-49,0
age,hist_gradient_boosting,1.0,89,152,50-XX,50-XX,0
age,xgboost,1.0,89,152,18-24,18-24,27
age,xgboost,1.0,89,152,18-24,25-34,29
age,xgboost,1.0,89,152,18-24,35-49,0
age,xgboost,1.0,89,152,18-24,50-XX,0
age,xgboost,1.0,89,152,25-34,18-24,27
age,xgboost,1.0,89,152,25-34,25-34,30
age,xgboost,1.0,89,152,25-34,35-49,1
age,xgboost,1.0,89,152,25-34,50-XX,0
age,xgboost,1.0,89,152,35-49,18-24,12
age,xgboost,1.0,89,152,35-49,25-34,8
age,xgboost,1.0,89,152,35-49,35-49,0
age,xgboost,1.0,89,152,35-49,50-XX,0
age,xgboost,1.0,89,152,50-XX,18-24,7
age,xgboost,1.0,89,152,50-XX,25-34,1
age,xgboost,1.0,89,152,50-XX,35-49,0
age,xgboost,1.0,89,152,50-XX,50-XX,0
age,mlp,1.0,89,152,18-24,18-24,30
age,mlp,1.0,89,152,18-24,25-34,13
age,mlp,1.0,89,152,18-24,35-49,4
age,mlp,1.0,89,152,18-24,50-XX,9
age,mlp,1.0,89,152,25-34,18-24,29
age,mlp,1.0,89,152,25-34,25-34,14
age,mlp,1.0,89,152,25-34,35-49,6
age,mlp,1.0,89,152,25-34,50-XX,9
age,mlp,1.0,89,152,35-49,18-24,9
age,mlp,1.0,89,152,35-49,25-34,4
age,mlp,1.0,89,152,35-49,35-49,1
age,mlp,1.0,89,152,35-49,50-XX,6
age,mlp,1.0,89,152,50-XX,18-24,6
age,mlp,1.0,89,152,50-XX,25-34,1
age,mlp,1.0,89,152,50-XX,35-49,1
age,mlp,1.0,89,152,50-XX,50-XX,0
